Site or app,Entity,Platform,App package name or store ID,Issue location,Issue type,Issues,Status,Property codes,Ad requests - last 7 days,Date reported,Last date found
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/02/waduh-siswa-siswi-sd-lakukan-goyangan-sensual-temannya-ikutan-sampai-berebut-cowok?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,23,2026-03-03,2026-03-04
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2017/07/12/breaking-news-ada-penampakan-di-detik-detik-terakhir-sebelum-korban-lojeng-meninggal-dunia,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,23,2026-03-03,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2018/08/13/mengungkap-fenomena-spg-plus-plus-mulai-cara-identifikasi-hingga-tarif-sekali-kencan?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,23,2026-03-04,2026-03-04
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/07/05/video-wanita-goyang-goyang-di-ranjang-sang-pria-lakukan-hal-mengejutkan,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,23,2026-03-02,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2018/01/09/main-film-porno-bareng-bocah-laki-laki-astaga-segini-bayaran-tante-intan-dan-imel?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,23,2026-02-28,2026-03-03
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2019/12/24/satpam-paksa-gadis-cantik-buka-celana-lalu-direkam-terungkap-fakta-mengejutkan-videonya-viral?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-28,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2021/10/18/viral-bocil-tertangkap-basah-bermesraan-di-kamar-mandi-musala,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-26,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2020/06/27/skenario-cewek-cantik-open-bo-sengaja-tawarkan-bercinta-2-pria-jemput-hari-tempat-yang-sama,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-27,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2016/08/25/teman-sekampus-bongkar-identitas-asli-artis-bigo-adelia-zahra-menolak-diplontos-hingga-pakai-rok?page=3,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,22,2026-03-03,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-porno-madura,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,22,2026-03-02,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/tag/video-call-seks-vcs,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,22,2026-03-04,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2013/02/06/ini-kata-mereka-yang-pernah-mengonsumsi-permen-karet-cinta,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-27,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/22/2-kategori-dan-49-istilah-yang-sering-digunakan-di-film-biru?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-26,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/02/03/video-pria-ini-campur-obat-perangsang-ke-minuman-teman-wanita-lihat-reaksi-wanitanya-beringas,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-27,2026-03-02
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2025/07/24/breaking-news-warga-kembang-manis-bengkulu-utara-tewas-bersimbah-darah-ditikam-tetangga,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,22,2026-03-02,2026-03-02
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2021/10/26/cara-booking-hotel-lewat-shopee-bisa-bayar-bulan-depan-pakai-shopee-paylater,Policy issue,Modified ad code: Resizing Ad Frames,Restricted ad serving,ca-pub-7784034061253020,22,2026-03-01,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2021/12/07/ditonton-34-juta-kali-video-15-detik-maria-vania-di-atas-ranjang-viral-tiap-hari-lakukan-hal-ini,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-26,2026-03-02
bali.tribunnews.com,Page,N/A,N/A,bali.tribunnews.com/2016/04/15/astagaaa-tarif-di-tempat-spa-ini-blowjob-rp-200-ribu-dan-oral-seks-rp-300-ribu,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,22,2026-02-27,2026-03-04
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2018/11/20/sering-pakai-karet-gelang-di-leher-tabung-gas-elpiji-ternyata-sangat-berbahaya-ini-penjelasannya,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,21,2026-03-03,2026-03-03
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2019/05/14/beredar-video-cewek-buka-baju-bangunkan-waktu-sahur-bersama-cowok-cuma-pakai-cd-mui-mengecam-keras,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,21,2026-02-28,2026-03-03
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2022/05/30/nsfw-dipakai-cewek-vcs-dan-cewek-open-bo-apa-arti-nsfw-dalam-bahasa-gaul,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,21,2026-02-26,2026-03-03
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2017/08/07/video-pakai-mukena-sambil-bugil-dua-wanita-yang-bikin-heboh-ini-kini-paling-dicari,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,21,2026-02-26,2026-03-03
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2017/09/15/7-bintang-film-panas-jepang-ini-insaf-dan-memutuskan-pensiun-begini-kehidupan-mereka-sekarang,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,21,2026-03-01,2026-03-04
bogor.tribunnews.com,Page,N/A,N/A,bogor.tribunnews.com/2024/04/01/8-arti-mimpi-berhubungan-intim-menurut-primbon-jawa-tafsirnya-bisa-baik-dan-buruk,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,21,2026-02-27,2026-03-03
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/10/23/kumpulan-film-jepang-khusus-dewasa-subtitle-indonesia-resolusi-hd-dan-durasi-dua-jam-ini-daftarnya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,21,2026-02-26,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2016/10/24/heboh-foto-bugil-artis-cantik-ini-beredar-luas-di-dunia-maya?page=4,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,21,2026-03-01,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/kepulauan-riau/2370013/penis-ikat-pinggang-alat-bantu-sex-wanita-bahan-silikon-pekanbaru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,20,2026-02-27,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/kepulauan-riau/2370001/permen-stamina-candy-b-complex-asli-obat-kuat-mengandung-bahan-herbal-pekanbaru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,20,2026-03-01,2026-03-03
bengkulu.tribunnews.com,Page,N/A,N/A,bengkulu.tribunnews.com/2022/06/19/summertime-saga-mod-apk-v0300-terbaru-2022-bisa-buka-semua-kunci-karakter-dan-lokasi,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,20,2026-03-03,2026-03-03
batam.tribunnews.com,Page,N/A,N/A,batam.tribunnews.com/2020/11/07/video-syur-mirip-gisel-viral-di-twitter-hingga-trending-tagar-gempi-skandal-juga-menyusul,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,20,2026-02-26,2026-03-02
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/404,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,19,2026-03-04,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2017/08/06/aika-pemeran-film-dewasa-jepang-ini-akhirnya-bergabung-dengan-klub-deliheru,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,19,2026-02-27,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2021/11/17/pemeran-video-mesum-es-batu-72-detik-bikin-konten-dengan-tujuan-ini,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,19,2026-02-27,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/seleb/2017/07/18/ustaz-syam-mengaku-salah-minta-maaf-telah-menyebut-pesta-seks-di-surga,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,19,2026-03-03,2026-03-04
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/07/07/cewek-ini-bilang-aduh-udah-mau-keluar-sambil-goyangkan-badan-videonya-bikin-heboh,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,19,2026-02-27,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/2017/07/19/memiliki-kelamin-terbesar-di-dunia-pria-ini-tersiksa-hidupnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,19,2026-02-27,2026-03-03
wartakota.tribunnews.com,Page,N/A,N/A,wartakota.tribunnews.com/2015/11/10/polisitemuan-boneka-seks-diantara-obat-seks-ilegal-tak-melanggar,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-27,2026-03-04
style.tribunnews.com,Page,N/A,N/A,style.tribunnews.com/2017/08/02/6-ciri-wanita-sudah-tak-perawan-mulai-hidung-mata-payudara-hingga-bentuk-punggung?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-27,2026-03-04
prohaba.tribunnews.com,Page,N/A,N/A,prohaba.tribunnews.com/2021/03/04/pulang-jumpai-mantan-leher-istri-digorok-suami,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,18,2026-03-02,2026-03-02
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2015/08/20/terbukti-dalam-penelitian-teh-basi-dapat-perbesar-penis,Advertiser preference;Policy issue,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,18,2026-03-01,2026-03-03
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/tag/hanna-anisa,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-26,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2017/11/14/perilaku-seks-aneh-pns-ini-sering-masukkan-terong-dan-timun-ke-anunya-istri,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-03-02,2026-03-02
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2017/05/19/ini-4-bentuk-vagina-yang-disukai-pria-nomor-4-paling-oke-menurutmu-guys?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-26,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/04/29/kelihatan-inilah-ciri-wanita-yang-sering-memuaskan-diri-sendiri-bahayanya-bakal-sakit-seperti-ini?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-26,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2018/03/01/kohey-nishi-bintang-panas-paling-kecil-di-dunia-cewek-antre-kencan-saat-tahu-kemampuannya?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,18,2026-03-02,2026-03-03
bekasi.tribunnews.com,Page,N/A,N/A,bekasi.tribunnews.com/2022/07/27/film-film-semi-korea-ini-paling-laris-ditonton-pasangan-muda-baru-menikah-apa-saja-ini-daftarnya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,18,2026-02-26,2026-03-03
suryamalang.tribunnews.com,Page,N/A,N/A,suryamalang.tribunnews.com/2021/11/22/sempat-dituduh-pelakor-viral-video-siswi-sd-kota-malang-diperkosa-dan-disiksa-10-pelaku-diciduk,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-02,2026-03-03
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/2015/01/27/video-pria-ini-jatuh-saat-melihat-cewek-seksi-yang-lewat,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-04,2026-03-04
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2014/12/10/tetap-menikmati-seks-di-usia-60-tahun-ini-caranya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-03,2026-03-03
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2018/01/08/heboh-foto-bugil-awkarin-dibocorin-mantan-pacar-gila-parah-banget,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-01,2026-03-03
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2018/01/04/heboh-tersebar-video-mesum-bocah-laki-laki-dengan-wanita-dewasa-melakukan-hubungan-badan?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-02-28,2026-03-02
jogja.tribunnews.com,Page,N/A,N/A,jogja.tribunnews.com/2016/08/31/suka-doggy-style-spooning-atau-standing-gaya-favorit-ternyata-ungkap-karaktermu,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-03,2026-03-03
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2016/07/14/ketika-wanita-terangsang-dan-lagi-sendirian-inilah-yang-mereka-lakukan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-02,2026-03-04
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2016/01/25/orang-jepang-kuat-terobsesi-seks-tapi-hanya-sedikit-yang-menikmatinya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-02,2026-03-04
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/08/29/fenomena-open-bo-siswi-smp-dan-sma-di-pangkalpinang-dewan-pendidikan-sebut-perlu-peran-orangtua,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,17,2026-02-26,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/07/21/cerita-pelanggan-pijat-plus-plus-di-pingiran-pangkalpinang-tambah-rp-200000-dapat-full-service,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-02,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/05/31/pria-tua-nikahi-janda-muda-anak-diajak-tidur-di-kamar-pengantin-saat-malam-pertama-begini-nasibnya,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,17,2026-03-02,2026-03-02
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2018/06/05/9-artis-seksi-indonesia-yang-tampil-toples-di-film-berani-adegan-panas-sama-bule?page=2,Advertiser preference;Policy issue,Adult: Sexual content;Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-02,2026-03-04
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2017/01/17/dua-remaja-duet-smule-di-ranjang-tanpa-busana-bikin-heboh-selimutnya-melorot,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-04,2026-03-04
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/tag/film-bokeh-2017,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,16,2026-02-26,2026-03-02
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/12/menyesal-pernah-bugil-dan-lakukan-adegal-panas-di-film-6-artis-ini-minta-maaf,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-02-28,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2021/02/09/aktor-film-panas-ini-syok-saat-tahu-dipanggil-kakek-sugiono-beri-pesan-ini-untuk-netizen-indonesia,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-01,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2017/08/22/mengerikan-jangan-coba-coba-masukkan-benda-benda-ini-ke-miss-v-ini-daftar-5-kasusnya?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-03,2026-03-03
manado.tribunnews.com,Page,N/A,N/A,manado.tribunnews.com/2018/05/13/terbalik-ini-7-kasus-wanita-perkosa-pria?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-02,2026-03-02
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/kesehatan/2018/04/08/perawan-atau-tidak-bisa-dilihat-dari-cara-berjalan-dokter-ungkap-fakta-sesungguhnya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-02,2026-03-04
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/internasional/2017/11/18/guru-perempuan-paksa-muridnya-berhubungan-badan-jika-menolak-diberi-nilai-jelek,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,16,2026-02-28,2026-03-02
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2021/03/07/viral-video-syur-4-menit-di-pekalongan-sejoli-mesum-di-pinggir-jalan-terekam-cctv,Advertiser preference;Policy issue,Google-served ads obscuring content;Modified Javascript: Ads by Google size,Restricted ad serving,ca-pub-7784034061253020,16,2026-02-27,2026-03-04
jambi.tribunnews.com,Page,N/A,N/A,jambi.tribunnews.com/2015/02/03/mudahnya-menemukan-gadis-panggilan-dari-yang-abg-sampai-senior,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-02-28,2026-03-02
cirebon.tribunnews.com,Page,N/A,N/A,cirebon.tribunnews.com/2019/08/22/bocah-12-tahun-tergila-gila-pada-janda-senang-cintanya-diterima-berlanjut-lakukan-hubungan-seks,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-03,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/12/21/ini-dia-ciri-orang-yang-mudah-dan-sulit-kena-gendam-begini-cara-mengujinya,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,16,2026-03-01,2026-03-03
www.tribunjualbeli.com,Page,N/A,N/A,www.tribunjualbeli.com/jawa-timur/2316025/boneka-full-body-silikon-berkualitas-malang,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-01,2026-03-04
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2024/03/20/sosok-tante-yang-siksa-dan-masukkan-ponakan-ke-dalam-karung-gara-gara-hal-sepele-videonya-viral,Advertiser preference,Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-04
surabaya.tribunnews.com,Page,N/A,N/A,surabaya.tribunnews.com/2012/12/06/setengah-bulan-layani-15-lelaki,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-02
sumsel.tribunnews.com,Page,N/A,N/A,sumsel.tribunnews.com/tag/tawuran,Policy issue,Mislabeled Ads,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-26,2026-03-02
pontianak.tribunnews.com,Page,N/A,N/A,pontianak.tribunnews.com/2017/02/18/ini-ciri-wanita-hyperseks-suka-umbar-seksualitas-dan-sering-berganti-pasangan,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-26,2026-03-02
palembang.tribunnews.com,Page,N/A,N/A,palembang.tribunnews.com/2017/11/20/bikin-geleng-geleng-10-wanita-ini-disebut-sebagai-bintang-film-panas-paling-tajir-di-dunia?page=8,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-26,2026-03-04
newsmaker.tribunnews.com,Page,N/A,N/A,newsmaker.tribunnews.com/2024/03/11/prostitusi-online-yang-sediakan-wanita-gemuk-merebak-ditawarkan-lewat-media-sosial-datang-ke-pesta?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-04
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/12/28/dewi-perssik-buka-bukaan-cerita-hubungan-intim-suami-istri-hingga-gaya-bercinta-pria-gak-bosan?page=3,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/12/28/dewi-perssik-buka-bukaan-cerita-hubungan-intim-suami-istri-hingga-gaya-bercinta-pria-gak-bosan?page=2,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-02
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2018/01/13/video-syur-mirip-merion-jola-idol-2017-berdurasi-45-menit-bikin-heboh,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2020/05/13/rekaman-video-bocor-dan-viral-cewek-berbusana-minim-lakukan-hal-tak-senonoh-di-toko-sendirian,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-01,2026-03-04
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2017/08/24/ini-foto-foto-bintang-film-dewasa-jepang-yang-followers-terbanyaknya-dari-bekasi-dan-jakarta,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-02
makassar.tribunnews.com,Page,N/A,N/A,makassar.tribunnews.com/2011/12/01/spa-ya-telanjang-bulat-dong,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-01,2026-03-03
m.tribunnews.com,Page,N/A,N/A,m.tribunnews.com/regional/2019/07/15/pria-ini-jadi-korban-pemerasan-gara-gara-video-call-mesum-begini-kronologinya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-04
kupang.tribunnews.com,Page,N/A,N/A,kupang.tribunnews.com/2019/07/30/hai-girls-ini-loh-6-jenis-celana-dalam-yang-wajib-kamu-punya,Policy issue,Site Behavior: Navigation,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-01,2026-03-02
jateng.tribunnews.com,Page,N/A,N/A,jateng.tribunnews.com/2018/02/10/weleh-pengen-punya-buah-dada-seksi-gadis-cantik-rusia-ini-malah-jadi-kotak-lihat-fotonya,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-01,2026-03-02
jabar.tribunnews.com,Page,N/A,N/A,jabar.tribunnews.com/2023/06/15/pengobatan-alat-vital-bandung-paling-ampuh-dan-manjur-izin-praktek-resmi?page=all,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-03,2026-03-03
belitung.tribunnews.com,Page,N/A,N/A,belitung.tribunnews.com/2017/03/13/video-gadis-goyang-goyangkan-dada-saat-pakai-seragam-mendadak-viral,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-03
banjarmasin.tribunnews.com,Page,N/A,N/A,banjarmasin.tribunnews.com/2018/11/18/psk-banjarmasin-instal-aplikasi-ini-tawarkan-jasa-esek-esek-lengkap-dengan-tarif-dan-tempat-bercinta,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-02,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2022/04/04/inilah-daftar-harga-rokok-di-indomaret-april-2022-gudang-garam-merah-rp14000?page=all,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-03,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2019/04/27/5-fakta-baru-video-viral-pasien-berhubungan-intim-di-igd-direkam-diam-diam-si-cewek-lihat-kamera,Advertiser preference,Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-03
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/26/ternyata-begini-cara-jin-menyetubuhi-wanita,Policy issue,Ads Disguised as Content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-02
bangka.tribunnews.com,Page,N/A,N/A,bangka.tribunnews.com/2017/09/23/gara-gara-kondom-mantan-bintang-film-porno-ini-bikin-warga-india-geram-ini-penyebabnya,Advertiser preference,Adult: Sexual content;Shocking content,Restricted ad serving,ca-pub-7784034061253020,15,2026-03-03,2026-03-03
aceh.tribunnews.com,Page,N/A,N/A,aceh.tribunnews.com/tag/2-wanita-tanpa-busana-di-pesta-seks,Policy issue,Google-served ads on screens without publisher-content,Restricted ad serving,ca-pub-7784034061253020,15,2026-02-28,2026-03-02
pekanbaru.tribunnews.com,Page,N/A,N/A,pekanbaru.tribunnews.com/2021/05/22/apa-itu-capslock-caps-lock-arti-caps-lock-dalam-bahasa-gaul-kata-yang-sering-terdengar,Advertiser preference;Policy issue,Encouraging accidental clicks: Layout;Google-served ads obscuring content,Restricted ad serving,ca-pub-7784034061253020,14,2026-02-26,2026-03-03
medan.tribunnews.com,Page,N/A,N/A,medan.tribunnews.com/2019/09/03/ternyata-pemeran-video-mesum-banjarmasin-yang-viral-adalah-selebgram-mahasiswi-dan-model,Advertiser preference,Adult: Sexual content,Restricted ad serving,ca-pub-7784034061253020,14,2026-03-03,2026-03-03
